symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
PROMUSDT,PROM,Mid,481,2.425,4617466.5121,30.027,58.88716958619138,-0.01902074579605864,1.7527599999999999,1.4245100000000002,2.1350255132881024,0.29088872292755785,0.0937266616878267,2.2294150959976653,0.10263704900771713,1.0218333333333331,2.2559999999999993,uptrend,1,0,haussier,365,0,0,30,,,31.0,100.0,50.5,68.0,50,72,44.55,25,🟢 Surperforme BTC,False,False,,0,,,,72,1,,,44753259,47205492,18250000.0,19250000.0,19250000.0,94.8,,,
XPLUSDT,XPL,Mid,145,0.09535,198682687.321107,16.451,70.5624506119129,0.0022643807051569652,0.084262,0.09412819999999994,0.7934031891801452,0.35983263598326365,0.15385980479148176,15.088066202754929,0.40062391362501976,0.07175722222222222,0.10353833333333334,breakout_30d,1,0,haussier,331,0,0,30,,,30.1,75.0,73.0,78.5,50,70,43.11,23,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×15.1 vs médiane,,15.09,70,0,,,257046155,955956775,2688888888.8889,10000000000.0,,26.9,,,
PYTHUSDT,PYTH,Mid,115,0.04969,14237627.311171,16.835,71.40690053008444,0.0009110434783903195,0.04305020000000002,0.04401170000000004,0.7722889969284382,0.2665094339622642,0.019223147047166045,3.915994155003773,0.5466915326229008,0.033441666666666654,0.04782249999999998,breakout_30d|macd_bullish_cross,2,0,haussier,365,0,0,30,,,31.0,75.0,77.5,78.5,50,69,44.01,22,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.9 vs médiane,,3.92,69,2,,Près du plus haut 90j (résistance),393322538,499459198,7874968343.421721,10000000000.0,10000000000.0,78.7,,,
SANTOSUSDT,SANTOS,Speculative,,0.508,6218621.6162,4.312,53.159458759433825,0.008781661935442272,0.5031400000000003,0.9828449999999997,0.8414872570803545,0.4738636363636363,0.42159090909090907,5.3603615190079035,0.4420184146108386,0.47297222222222207,0.768277777777778,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,17.0,84.0,68.5,78.5,28.1,69,33.72,22,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×5.4 vs médiane,,5.36,69,0,,,,,,,,,,,
IOSTUSDT,IOST,Speculative,819,0.000573,524884.15697,3.058,45.51495394298346,4.551755395455549e-06,0.0006329799999999999,0.0009536799999999998,0.3938784442665287,0.49573459715639806,0.45118483412322274,3.673850399378339,0.62655500175953,0.0005711388888888888,0.0009571944444444443,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,64.0,79.0,57.5,50,69,31.58,22,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.7 vs médiane,,3.67,69,0,,,20060321,20060321,34761723387.0,34761723387.0,90000000000.0,100.0,,,
LDOUSDT,LDO,Mid,134,0.3479,4069840.318524,4.099,63.491896887981696,0.006402569428126709,0.32639799999999985,0.32516649999999997,0.8291273672492588,0.30744803695150114,0.1291374122367101,0.5298015758350738,0.43448964002927026,0.25279166666666664,0.37502222222222226,macd_bullish_cross|golden_cross,2,0,haussier,365,0,0,30,,,31.0,82.0,73.0,68.0,52.5,67,43.89,20,🟢 Surperforme BTC,False,False,,0,,,,67,2,,Volume ×0.5 (épuisement),290268263,347086512,836299460.6643007,1000000000.0,1000000000.0,83.6,22759875383,$22.8B,27.37
BMTUSDT,BMT,Speculative,,0.01694,2433412.354633,5.022,53.22031369739543,-0.00024749077088256823,0.013709200000000001,0.01483475,3.8096332464946463,0.5484554815263477,0.48758328285887337,3.6253361038419185,0.16050377564381074,0.011496944444444442,0.018638333333333333,uptrend,1,0,haussier,365,0,0,30,,,17.0,84.0,32.5,68.0,50,67,32.03,20,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.6 vs médiane,,3.63,67,1,,,,,,,,,,,
UNIUSDT,UNI,Etabli,39,3.903,25803936.98117,8.477,57.91989616050431,0.005158549280327336,3.6711400000000003,3.4258050000000004,0.8515924561577607,0.29238038984051984,0.11910669975186106,0.6310976352549718,0.5126528445330825,2.614416666666666,4.029,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,82.0,73.0,78.5,50,66,54.1,19,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,2454661341,3506517762,623662423.7271129,890910420.0329479,1000000000.0,70.0,1435422361,$1.4B,2.06
NEOUSDT,NEO,Mid,203,2.017,1903054.81747,11.313,66.93320203209504,0.03358030469259076,1.8911199999999995,2.46362,0.5383480687587647,0.416813225466057,0.2915933872669716,2.3735683341880196,0.7682011657709278,1.7594166666666669,2.556916666666668,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,75.0,75.5,68.0,50,66,43.05,19,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,142274928,201722569,70530000.0,100000000.0,,70.5,,,
MUBARAKUSDT,MUBARAK,Speculative,766,0.02221,3853740.841344,14.899,64.15764430506535,0.0002908526719269612,0.0138536,0.013452949999999995,2.374169423828892,0.3786331500392773,0.12058130400628436,1.0099836740604609,0.22509403244207096,0.010050277777777778,0.017645277777777774,golden_cross|double_bottom_90d|uptrend,3,0,haussier,365,0,0,30,,,17.0,91.0,46.0,68.0,54.4,66,33.95,19,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,22147109,22147109,1000000000.0,1000000000.0,1000000000.0,100.0,,,
