symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
PLUMEUSDT,PLUME,Mid,288,0.01261,68485007.1029,2.437,55.59291737294567,4.0697028856409036e-05,0.0112632,0.011362649999999998,0.9686021020285243,0.3718459495351926,0.1640106241699867,27.770506177356843,0.3656249448009634,0.009821944444444444,0.013456666666666665,uptrend,1,0,haussier,365,0,0,30,,,31.0,84.0,73.0,78.5,50,75,44.82,17,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×27.8 vs médiane,,27.77,75,0,,,78308336,126673368,6181909938.0,10000000000.0,10000000000.0,61.8,,,
TRUMPUSDT,TRUMP,Mid,112,1.642,41961639.403345,16.454,59.481581833896506,0.03106096824938135,1.5449800000000005,2.4095700000000004,0.9769779753424433,0.36122542295381793,0.25057155921353447,3.144463369191222,0.48791954807637355,1.4336944444444446,2.0323333333333333,,0,0,neutre,365,0,0,30,,,31.0,84.0,73.0,78.5,50,74,44.82,16,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.1 vs médiane,,3.14,74,0,,,406792060,1638631120,248251149.93147004,1000000000.0,1000000000.0,24.8,,,
XECUSDT,XEC,Mid,204,6.95e-06,1607978.1639442,12.825,58.044052021610035,3.374494197293923e-09,6.4228000000000006e-06,6.8154499999999976e-06,0.79166755729463,0.31999999999999995,0.20504009163802978,3.9397680704547864,0.09001613010890151,5.1175e-06,7.6102777777777795e-06,macd_bullish_cross|squeeze_breakout,2,0,haussier,365,0,0,30,,,31.0,84.0,67.0,68.0,50,73,43.62,15,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.9 vs médiane,,3.94,73,0,,,139137598,139137598,20072157797580.0,20072164047580.0,21000000000000.0,100.0,,,
METUSDT,MET,Mid,226,0.219,5846745.63424,24.573,74.62473350978597,0.004760470385467022,0.16438799999999998,0.15940649999999995,0.9308182167320712,0.3246346555323591,0.0,5.904060491256055,0.40423608108261666,0.10964166666666667,0.18141944444444447,breakout_30d|macd_bullish_cross|downtrend,2,1,haussier,281,0,0,30,,,28.7,91.0,77.5,78.5,27.9,70,43.04,12,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×5.9 vs médiane,,5.9,70,4,⚠️ Surveiller,RSI 75 (surachat)|Près du plus haut 90j (résistance),118116753,216486769,544370831.064435,997733844.752862,1000000000.0,54.6,178768008,$179M,4.61
ACEUSDT,ACE,Speculative,787,0.1884,25021287.47188,-14.982,58.64999141784961,0.007027968676903584,0.09825600000000001,0.1189005,4.327213163257862,0.4710059171597633,0.2481262327416174,3.178603287350581,0.0264267356835111,0.06894166666666668,0.15786666666666668,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,17.0,84.0,46.0,78.5,50,70,33.68,12,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.2 vs médiane,,3.18,70,0,,,20322302,27629473,107613807.0,146307870.0,147000000.0,73.6,,,
PENDLEUSDT,PENDLE,Mid,142,1.459,5690362.56,11.801,57.946240769309036,0.014602237461356464,1.4523399999999997,1.38702,0.6096424677570199,0.3891779396462019,0.24141519250780435,1.0992701597332728,0.5987668711511296,1.2438611111111109,1.656722222222222,macd_bullish_cross|squeeze_breakout,2,0,haussier,365,0,0,30,,,31.0,91.0,73.0,78.5,50,69,45.66,11,🟢 Surperforme BTC,False,False,,0,🔥 Trending #15 sur CoinGecko,15,,69,0,,,250741667,410018442,172164601.8703721,281527448.4585314,,61.2,1159949551,$1.2B,-2.48
RPLUSDT,RPL,Speculative,560,1.52,847759.49894,11.765,52.5415769141017,0.011718755657541158,1.6430200000000001,1.7207549999999996,0.5280049192292646,0.3846153846153846,0.311764705882353,3.96705441355233,0.2923117812021628,1.3158333333333332,1.8866666666666663,macd_bullish_cross|support_bounce|squeeze_breakout|doji_4h,3,0,haussier,365,0,0,30,,,17.0,64.0,73.0,57.5,53.2,69,31.41,11,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.0 vs médiane,,3.97,69,0,,,34550249,34550249,22704416.62794435,22704416.62794435,,100.0,1192694209,$1.2B,19.6
AWEUSDT,AWE,Mid,218,0.06337,238492.9928,8.048,60.860109965008014,0.0003714208489997107,0.058581399999999985,0.05699010000000002,0.4935217547466643,0.24041297935103248,0.06563421828908549,0.25934059659919295,0.11864446318573035,0.05168555555555556,0.06366583333333334,double_bottom_90d,1,0,haussier,365,0,0,30,,,31.0,73.0,94.0,47.0,50,67,42.24,9,🟢 Surperforme BTC,False,False,,0,,,,67,2,,Volume ×0.3 (épuisement),122972220,126617520,1942420283.0270672,1942420283.0270672,2000000000.0,100.0,,,
MSFTBUSDT,MSFTB,Speculative,,483.5,648043.8662,0.666,59.98592593743669,-5.070424865104254,433.37539999999984,,0.41381526452130607,0.05144910368790966,0.0454473663428887,2.0579355434502418,,380.265,500.8415000000001,bull_flag|evening_star_4h,1,1,mixte,52,0,0,30,,,8.4,72.0,90.0,57.5,32.7,66,26.33,8,🟢 Surperforme BTC,False,False,,0,,,,66,5,⚠️ Surveiller,Près du plus haut 90j (résistance)|Étoile du soir 4h,,,,,,,,,
WINUSDT,WIN,Speculative,601,3.171e-05,259108.85582574,4.275,64.7899822896672,-2.7604296798061056e-07,2.5732199999999994e-05,2.180469999999999e-05,0.7525443282818414,0.1614349775784753,0.027300613496932514,0.3233131113720406,0.33725765150458803,1.7932499999999995e-05,3.071222222222222e-05,,0,0,neutre,365,0,0,30,,,17.0,73.0,89.5,47.0,50,66,32.45,8,🟢 Surperforme BTC,False,False,,0,,,,66,5,⚠️ Surveiller,Volume ×0.3 (épuisement)|Près du plus haut 90j (résistance),31464913,31464913,993701854154.286,993701859243.3864,,100.0,,,
