symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
YGGUSDT,YGG,Speculative,771,0.0247,2792992.910202,2.703,63.9853037554791,0.00013980621421901018,0.020323599999999997,0.030968500000000017,0.8002053311550887,0.36353550295857995,0.09208579881656814,7.449307941888251,0.600310711195088,0.018056111111111113,0.025653333333333334,squeeze_breakout|uptrend,2,0,haussier,365,0,0,30,,,17.0,84.0,77.5,68.0,66.1,80,35.7,16,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×7.5 vs médiane,,7.45,80,0,,,23240685,24658004,942520953.7974339,1000000000.0,1000000000.0,94.3,,,
USTCUSDT,USTC,Speculative,637,0.00567,1126334.58762,4.42,63.59364066039318,3.0381563578904823e-05,0.0051638000000000005,0.0055001500000000005,0.5487052997971854,0.23885350318471332,0.09554140127388533,3.9266805389328194,0.565732670935259,0.004916944444444445,0.006029444444444445,macd_bullish_cross|squeeze_breakout|uptrend,3,0,haussier,365,0,0,30,,,17.0,84.0,100.0,68.0,72.5,80,37.43,16,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.9 vs médiane,,3.93,80,0,,,31453333,34295796,5573015778.474589,6076652217.649045,,91.7,,,
ILVUSDT,ILV,Speculative,685,3.38,490941.55172,2.115,62.13398741420293,0.019425327292021725,3.0331999999999995,3.650949999999998,0.7566223113930327,0.21937321937321927,0.02849002849002839,2.1091179274464245,0.6178086966064327,2.836944444444445,3.390833333333333,macd_bullish_cross|double_bottom_90d|squeeze_breakout|uptrend,4,0,haussier,365,0,0,30,,,17.0,84.0,89.5,47.0,80.7,80,35.61,16,🟢 Surperforme BTC,False,False,,0,,,,80,2,,Près du plus haut 90j (résistance),28225600,32690916,8286007.775286339,9596861.63886732,,86.3,,,
1000CATUSDT,1000CAT,Speculative,,0.002097,1657390.9017226,-3.763,56.944506233400816,1.8689357066129333e-05,0.0016781199999999995,0.0016760800000000014,1.3353457184401132,0.24999999999999994,0.17852929610696028,2.846768639651361,0.2901596110591263,0.001271666666666667,0.002015027777777777,macd_bullish_cross|golden_cross|doji_4h,2,0,haussier,365,0,0,30,,,17.0,100.0,68.5,68.0,64.4,78,36.98,14,🟢 Surperforme BTC,False,False,,0,,,,78,0,,,,,,,,,,,
FIDAUSDT,FIDA,Speculative,834,0.0212,7926372.911804,3.718,61.90376169953946,0.00026903367488712477,0.018671199999999995,0.019356750000000013,0.7208084625899875,0.32626100880704556,0.15292233787029613,5.3838260609351565,0.5233953693948242,0.017331666666666665,0.023664166666666667,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,84.0,73.0,78.5,56.4,77,35.69,13,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×5.4 vs médiane,,5.38,77,0,,,20886788,20886788,990910598.675767,990910598.675767,1000000000.0,100.0,,,
LAYERUSDT,LAYER,Speculative,,0.074,6333177.098649,-0.937,63.33832985334509,0.000520388631409061,0.06448,0.07627050000000005,0.5886957357639295,0.20736698499317877,0.03149606299212598,2.985236928690871,0.5994739883582441,0.06004722222222219,0.07284444444444443,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,84.0,100.0,78.5,56.4,77,37.31,13,🟢 Surperforme BTC,False,False,,0,,,,77,2,,Près du plus haut 90j (résistance),,,,,,,11080308,$11M,-1.53
COTIUSDT,COTI,Mid,458,0.01691,9231871.21831,-9.135,71.12306413645632,0.000448061569114895,0.011891999999999998,0.011852199999999997,1.4157349974686622,0.4389820705610179,0.02082128397917867,6.086249421573942,0.04273618704969647,0.0076102777777777774,0.015190000000000002,golden_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,91.0,61.0,78.5,63.5,76,45.75,12,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.1 vs médiane,,6.09,76,2,,Près du plus haut 90j (résistance),50245319,50245927,2979560602.83,2979596663.294341,4910000000.0,100.0,,,
LUNCUSDT,LUNC,Mid,137,5.64e-05,3683309.04113667,7.716,61.097188431073455,2.76726222081106e-07,5.17158e-05,5.7062100000000004e-05,0.7450972286767478,0.370065133590323,0.24883690017280338,2.1626362589472623,0.609215311169285,4.8738888888888886e-05,6.930416666666669e-05,macd_bullish_cross|squeeze_breakout|uptrend,3,0,haussier,365,0,0,30,,,31.0,84.0,73.0,68.0,72.5,76,45.33,12,🟢 Surperforme BTC,False,False,,0,🔥 Trending #10 sur CoinGecko,10,,76,0,,,311276353,362987719,5531337716296.304,6450237171399.632,,85.8,,,
HEMIUSDT,HEMI,Speculative,,0.00878,23218495.473161,-21.114,45.52878305203405,-0.00040905532941928587,0.007581799999999999,0.0070394,2.794520829399809,0.4636973764490543,0.4636973764490543,8.501351194823759,0.31485738407330816,0.004377777777777777,0.012207222222222223,macd_bearish_cross|golden_cross|uptrend|doji_4h,2,1,haussier,350,0,0,30,,,16.6,100.0,47.5,78.5,49.1,76,35.36,12,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×8.5 vs médiane,,8.5,76,3,,MACD cross baissier,,,,,,,44117459,$44M,1.96
FTTUSDT,FTT,Speculative,,0.2288,525940.506953,3.063,61.25977523778885,-0.0004101690508993513,0.21096399999999996,0.26625200000000004,0.4623388916989756,0.3076923076923077,0.16894320632638393,2.2763724231998883,0.57079828186233,0.1972555555555556,0.2637583333333333,squeeze_breakout|uptrend,2,0,haussier,365,0,0,30,,,17.0,84.0,83.5,57.5,66.1,76,35.22,12,🟢 Surperforme BTC,False,False,,0,,,,76,1,,,,,,,,,,,
JOEUSDT,JOE,Speculative,,0.0335,451082.098336,4.688,64.48030665279472,0.00015287609390096006,0.028135999999999998,0.03587799999999999,0.7795725789026576,0.27950310559006214,0.0,2.5603490608994868,0.5415192355093406,0.02518333333333333,0.03215277777777778,macd_bullish_cross|squeeze_breakout,2,0,haussier,365,0,0,30,,,17.0,84.0,77.5,47.0,67.1,76,34.07,12,🟢 Surperforme BTC,False,False,,0,,,,76,2,,Près du plus haut 90j (résistance),,,,,,,9737670,$10M,2.26
SUIUSDT,SUI,Etabli,30,0.8343,74279180.01588,4.536,62.65167034555557,0.006249680995353758,0.7264439999999998,0.8510089999999998,0.8110661406351627,0.1885194869879219,0.01975540921919101,2.238329381275524,0.7634307936179535,0.6715861111111111,0.800388888888889,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,45.0,84.0,81.5,78.5,61.9,75,55.56,11,🟢 Surperforme BTC,False,False,,0,,,,75,2,,Près du plus haut 90j (résistance),3415061613,8336459529,4096537146.5409594,10000000000.0,10000000000.0,41.0,,,
GMXUSDT,GMX,Mid,306,8.39,853789.59906,1.697,67.7017987446456,0.030224477656176807,6.910399999999999,6.514149999999998,0.7026488757633538,0.1543909348441926,0.0,2.5921600298149374,0.5183609161946234,5.509166666666666,7.581944444444446,breakout_30d|macd_bullish_cross|resistance_test|squeeze_breakout|uptrend,4,1,haussier,365,0,0,30,,,31.0,91.0,89.5,57.5,58.6,75,45.49,11,🟢 Surperforme BTC,False,False,,0,,,,75,2,,Près du plus haut 90j (résistance),87332101,87332101,10455715.48853595,10455726.47611341,13250000.0,100.0,206287836,$206M,0.69
SAHARAUSDT,SAHARA,Speculative,619,0.00922,21762114.06974,-2.019,59.83589599054074,0.00014170303620940044,0.0083186,0.019039749999999987,0.7630778118687067,0.567102137767221,0.4524940617577197,18.862349529180484,0.5248883505055756,0.007720833333333334,0.01411,uptrend,1,0,haussier,365,0,0,30,,,17.0,84.0,59.5,78.5,55.5,75,34.82,11,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×18.9 vs médiane,,18.86,75,0,,,33860034,92519019,3659791667.0,10000000000.0,10000000000.0,36.6,,,
CATIUSDT,CATI,Speculative,518,0.06358,7147769.023968,26.176,63.113220840181334,0.00045162817658360183,0.045849600000000004,0.04883815000000001,1.4096589448675985,0.4806299212598425,0.014539829853054855,9.814206817408412,0.08878931827338521,0.037018888888888886,0.06202194444444445,uptrend,1,0,haussier,365,0,0,30,,,17.0,84.0,61.0,78.5,55.5,75,34.91,11,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×9.8 vs médiane,,9.81,75,2,,Près du plus haut 90j (résistance),42752058,62930572,679352770.0699999,1000000000.0,1000000000.0,67.9,,,
METISUSDT,METIS,Speculative,735,3.18,3966198.7815,-4.79,61.269052883440516,0.062065073535967866,2.6226,3.0282000000000004,1.1278148772465546,0.3284023668639053,0.11388888888888893,7.756047475802788,0.5695043986697214,2.4080555555555554,3.1116666666666664,macd_bullish_cross|doji_4h,1,0,haussier,365,0,0,30,,,17.0,84.0,62.5,68.0,56.4,75,34.22,11,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×7.8 vs médiane,,7.76,75,0,,,25296609,31905786,7928533.442,10000000.0,10000000.0,79.3,26486715,$26M,3.35
WOOUSDT,WOO,Speculative,789,0.01195,1049600.325583,-1.888,56.19046237713701,8.554149292905262e-05,0.011587400000000001,0.014995799999999997,0.605949205621248,0.2562455389007851,0.1448965024982156,3.8957373658385035,0.7445514803670124,0.010679722222222222,0.013300277777777777,macd_bullish_cross|squeeze_breakout|uptrend|doji_4h,3,0,haussier,365,0,0,30,,,17.0,84.0,65.0,68.0,72.5,75,35.33,11,🟢 Surperforme BTC,False,False,,0,,,,75,0,,,22588093,22588093,1888782088.2947378,1888782088.294737,3000000000.0,100.0,3399604,$3M,-5.71
FUSDT,F,Speculative,943,0.003491,690546.11488,2.136,64.30336864110946,2.9504941821457284e-05,0.003047600000000001,0.004417599999999998,0.7606365234687907,0.34236453201970446,0.1399014778325124,2.940774429143914,0.6101647684752495,0.002780833333333333,0.003843444444444444,breakout_30d|squeeze_breakout|uptrend,3,0,haussier,318,0,0,30,,,15.7,84.0,73.0,57.5,66.1,75,33.71,11,🟢 Surperforme BTC,False,False,,0,,,,75,0,,,17066363,34983750,4878368801.0,10000000000.0,10000000000.0,48.8,3071536,$3M,-0.12
ZKPUSDT,ZKP,Speculative,,0.0487,1892643.29947,1.67,57.25648479906226,0.0005229424827251541,0.044682000000000006,0.0635175,0.9682068892937664,0.34918032786885245,0.20163934426229507,3.9005382164925493,0.30194796709865257,0.041183333333333315,0.05739444444444445,,0,0,neutre,244,0,0,30,,,13.7,84.0,73.0,68.0,50,74,32.21,10,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.9 vs médiane,,3.9,74,0,,,,,,,,,,,
ARKMUSDT,ARKM,Mid,328,0.114,1849742.00262,3.92,60.42186507781323,2.9446303220793772e-05,0.101964,0.11341749999999996,0.6997783002286937,0.3710737764791819,0.16508400292184072,2.772807636845652,0.6153966923500599,0.09270277777777775,0.12741388888888885,squeeze_breakout,1,0,haussier,365,0,0,30,,,31.0,84.0,73.0,68.0,60.7,73,44.62,9,🟢 Surperforme BTC,False,False,,0,,,,73,0,,,79447559,114302415,695064568.0,1000000000.0,1000000000.0,69.5,,,
RUNEUSDT,RUNE,Mid,202,0.486,1374027.2155,-0.816,57.67887509522079,0.00010035326899666963,0.44976,0.4348599999999998,0.5300327998042149,0.10816777041942602,0.041420118343195304,0.8289966243872202,0.6074618003190126,0.38775000000000015,0.4828888888888889,bull_flag|uptrend,2,0,haussier,365,0,0,30,,,31.0,82.0,100.0,68.0,60.8,73,46.01,9,🟢 Surperforme BTC,False,False,,0,,,,73,2,,Près du plus haut 90j (résistance),159734255,172034391,328682174.0,353991922.0,353991922.0,92.9,55118111,$55M,2.57
XLMUSDT,XLM,Etabli,19,0.1947,20756717.6794,4.453,61.823674013137236,0.0008447793880733841,0.17540999999999995,0.17487300000000008,0.7040100256131728,0.33944562899786773,0.17014925373134326,1.2614844180160776,0.5835934984783184,0.1619972222222222,0.2109944444444444,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,45.0,91.0,73.0,78.5,61.9,72,55.89,8,🟢 Surperforme BTC,False,False,,0,,,,72,0,,,6771148418,9728435840,34802050959.59472,50001786839.70248,,69.6,,,
OPUSDT,OP,Mid,152,0.1112,6952507.040173,2.3,64.49962542880868,0.001523743569441959,0.09335399999999998,0.11106550000000003,0.8877323280064726,0.24885635864592853,0.007130124777183558,1.635826832886361,0.5616009107087786,0.08554166666666665,0.1095277777777778,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,84.0,89.5,78.5,61.9,72,46.52,8,🟢 Surperforme BTC,False,False,,0,,,,72,2,,Près du plus haut 90j (résistance),255378264,479389760,2287994831.0,4294967296.0,4294967296.0,53.3,611143383,$611M,5.48
NMRUSDT,NMR,Mid,386,9.44,318265.1116,-0.211,61.18522916105509,0.050051471698822694,8.751199999999997,8.562999999999997,0.44949322149374416,0.2432692307692308,0.09519230769230771,0.8031958074631576,0.3717429872359042,8.227499999999997,10.032777777777778,uptrend,1,0,haussier,365,0,0,30,,,31.0,82.0,100.0,47.0,55.5,72,44.01,8,🟢 Surperforme BTC,False,False,,0,,,,72,0,,,65210562,99697169,6933473.274202416,10600240.83667392,11000000.0,65.4,,,
ZKCUSDT,ZKC,Speculative,,0.0481,13026890.84179,-1.837,55.91771137294642,0.0002979543929672317,0.041434,0.06013949999999998,1.66063832343363,0.36125654450261774,0.20364238410596033,19.489841166014383,0.28625280675545334,0.03743888888888888,0.05336666666666667,uptrend,1,0,haussier,358,0,0,30,,,16.8,84.0,46.0,78.5,55.5,72,33.88,8,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×19.5 vs médiane,,19.49,72,0,,,,,,,,,,,
BIGTIMEUSDT,BIGTIME,Speculative,828,0.00731,1198116.77352,6.405,73.29989195501851,7.761624680088775e-05,0.006000400000000001,0.01015835,0.6451365805149154,0.4804347826086956,0.2032608695652174,5.453876563072219,0.5393206019516997,0.00525361111111111,0.008523055555555555,breakout_30d|squeeze_breakout,2,0,haussier,365,0,0,30,,,17.0,75.0,73.0,68.0,60.7,72,34.02,8,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×5.5 vs médiane,,5.45,72,2,,RSI 73 (surachat),21067870,36588284,2879045918.2176065,5000000000.0,5000000000.0,57.6,,,
TRXUSDT,TRX,Etabli,8,0.3356,22948279.1936,0.03,52.705649061958574,-0.0003931477000728222,0.3322300000000001,0.32504349999999993,0.20178558985835454,0.06552623948970719,0.026964337489127212,0.5284388678071488,0.4319112781741947,0.3190611111111111,0.3385222222222222,,0,0,neutre,365,0,0,30,,,45.0,82.0,100.0,78.5,50,71,55.72,7,≈ Neutre vs BTC,False,False,,0,,,,71,5,⚠️ Surveiller,Volume ×0.5 (épuisement)|Près du plus haut 90j (résistance),31855961757,31855963807,94939400033.90288,94939400859.52509,,100.0,,,
XTZUSDT,XTZ,Mid,147,0.2403,706050.61982,0.966,64.64818245154335,0.0019724505627802535,0.214806,0.29630649999999986,0.5723159943232441,0.23766640563821456,0.05873140172278783,1.122010928828778,0.6452443560196142,0.19850833333333334,0.24598611111111104,macd_bullish_cross|uptrend|doji_4h,2,0,haussier,365,0,0,30,,,31.0,75.0,100.0,57.5,61.9,71,44.39,7,≈ Neutre vs BTC,False,False,,0,,,,71,0,,,263427791,268232067,1095521752.883457,1115502923.561052,,98.2,,,
LUNAUSDT,LUNA,Speculative,591,0.0513,4587237.296861,9.149,66.0447276073852,0.00035300844398806705,0.04414600000000001,0.054723499999999994,0.9236280744253754,0.25782688766114176,0.05709023941068137,10.090144610981435,0.48715506044648266,0.041286111111111114,0.052408333333333314,macd_bullish_cross|double_top_90d|squeeze_breakout|uptrend,3,1,haussier,365,0,0,30,,,17.0,75.0,77.5,68.0,52.8,71,33.82,7,≈ Neutre vs BTC,False,False,,3,🔥 Trending #14 sur CoinGecko|⚡ Volume ×10.1 vs médiane,14,10.09,71,2,,Double sommet,35784519,59812214,709984438.91686,1186707049.0,,59.8,,,
REZUSDT,REZ,Speculative,676,0.003261,1122933.0813479,5.842,67.2673676589273,1.7580916060017777e-05,0.00277442,0.0034557700000000012,0.7076573770965795,0.3033741415347865,0.02149895491191401,2.3341688779127385,0.5096022102635648,0.002463861111111111,0.003283611111111111,macd_bullish_cross|squeeze_breakout|uptrend,3,0,haussier,365,0,0,30,,,17.0,75.0,77.5,68.0,72.5,71,35.0,7,≈ Neutre vs BTC,False,False,,0,,,,71,2,,Près du plus haut 90j (résistance),28909348,32036299,8856657613.47433,9814629224.12962,10000000000.0,90.2,117993777,$118M,3.98
ARBUSDT,ARB,Etabli,69,0.1662,70116194.50545,-12.434,70.35031854952288,0.008626171133620608,0.093156,0.09931799999999999,1.7590061487950328,0.23368421052631577,0.12202852614896995,5.722070216299584,0.4533835484449808,0.07463888888888888,0.11628333333333335,uptrend,1,0,haussier,365,0,0,30,,,45.0,75.0,64.0,78.5,55.5,70,53.05,6,≈ Neutre vs BTC,False,False,,3,⚡ Volume ×5.7 vs médiane,,5.72,70,0,,,1115388556,1670224430,6678075931.0,10000000000.0,10000000000.0,66.8,3329608790,$3.3B,1.81
ONDOUSDT,ONDO,Etabli,47,0.3916,16748937.80387,3.406,60.70505760418481,0.0035610092141143777,0.366512,0.32448249999999995,0.7380363650218023,0.22235576923076916,0.05961538461538459,1.1332514475047335,0.5690832000594308,0.3151194444444444,0.39941111111111105,macd_bullish_cross|double_top_90d|uptrend,2,1,haussier,365,0,0,30,,,45.0,91.0,89.5,78.5,42.1,70,55.7,6,≈ Neutre vs BTC,False,False,,0,,,,70,2,,Double sommet,1909593185,3921674915,4869330647.0,10000000000.0,10000000000.0,48.7,2536042045,$2.5B,-0.48
BONKUSDT,BONK,Mid,144,3.2e-06,12087117.36726662,-3.323,56.49762237963318,3.695796791203377e-08,2.8395999999999995e-06,4.8477499999999995e-06,0.9698282931544883,0.5522088353413654,0.357429718875502,3.2396125562379923,0.5485480413263162,2.469166666666666e-06,4.628333333333334e-06,uptrend,1,0,haussier,365,0,0,30,,,31.0,84.0,59.5,78.5,55.5,70,44.34,6,≈ Neutre vs BTC,False,False,,0,,,,70,0,,,283540639,283540639,87994533836370.28,87994533836371.38,87995282867000.55,100.0,10417525,$10M,-1.55
VIRTUALUSDT,VIRTUAL,Mid,111,0.7283,8816662.69209,3.013,58.986707983000024,-0.002081592943607685,0.6263260000000002,0.6611265000000002,0.9391311559204115,0.18657393407922582,0.08026713709677417,1.3352850569376418,0.6907667896814699,0.5340305555555557,0.7117416666666666,uptrend|bullish_engulfing_4h,2,0,haussier,365,0,0,30,,,31.0,75.0,89.5,78.5,63.8,70,45.56,6,≈ Neutre vs BTC,False,False,,0,,,,70,1,,,483767631,734778302,658385841.8252224,1000000000.0,1000000000.0,65.8,,,
LINEAUSDT,LINEA,Mid,373,0.002745,1903702.259456,-0.903,63.949056411644634,3.068564191646818e-05,0.0023705600000000003,0.002890085000000001,0.675877714016123,0.20045994633959371,0.04111498257839723,2.2608633687439896,0.6070415959400322,0.0021745833333333326,0.002616027777777777,resistance_test,0,1,baissier,363,0,0,30,,,30.9,84.0,89.5,68.0,36.1,70,44.1,6,≈ Neutre vs BTC,False,False,,0,,,,70,2,,Près du plus haut 90j (résistance),67507134,197051141,24527101521.37352,71593816498.0,72009990000.0,34.3,,,
TUSDT,T,Mid,467,0.00444,1634344.472118,-1.552,58.67159496205862,7.389032972911276e-05,0.0036695999999999994,0.004955650000000002,1.5809401721982823,0.4000000000000001,0.17592592592592599,3.651113496959779,0.10740494687682495,0.0033122222222222225,0.004515277777777779,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,31.0,84.0,46.0,68.0,63.6,70,43.17,6,≈ Neutre vs BTC,False,False,,0,,,,70,0,,,49852737,49852737,11155000000.0,11155000000.0,,100.0,360801367,$361M,3.65
DGBUSDT,DGB,Mid,307,0.00465,406236.278257,-8.644,53.50067208803476,-2.4999506878843744e-05,0.0041602,0.0037296,1.0025969744552954,0.16588785046728974,0.0836575875486381,1.4167596906922097,0.21080817764097814,0.002423611111111111,0.004846388888888889,uptrend,1,0,haussier,365,0,0,30,,,31.0,91.0,73.0,47.0,55.5,70,43.47,6,≈ Neutre vs BTC,False,False,,0,,,,70,1,,,86918894,86919949,18461316387.097107,18461577805.502,21000000000.0,100.0,,,
