symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
PROMUSDT,PROM,Mid,440,2.622,8206619.24573,4.796,64.4324827336444,0.053161286217738996,1.6157400000000002,1.4117700000000002,2.348334086597311,0.4315068493150685,0.019790888722927533,3.782887005549082,0.05556812953736613,1.0208888888888887,2.175,resistance_test|uptrend|bullish_engulfing_4h,2,1,haussier,365,0,0,30,,,31.0,100.0,50.5,78.5,35.2,72,44.5,36,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.8 vs médiane,,3.78,72,2,,Près du plus haut 90j (résistance),47398932,49996134,18250000.0,19250000.0,19250000.0,94.8,,,
AVNTUSDT,AVNT,Speculative,575,0.1004,10256210.60954,3.186,60.10864713399313,0.0025512480792768497,0.09122599999999999,0.13910599999999995,0.876810045414514,0.49427480916030536,0.361323155216285,2.7318425156165893,0.4477235637847934,0.08471666666666666,0.14353055555555555,,0,0,neutre,334,0,0,30,,,16.2,84.0,68.5,78.5,50,70,34.45,34,🟢 Surperforme BTC,False,False,,0,,,,70,0,,,33907855,100039449,338944843.8236177,1000000000.0,1000000000.0,33.9,20282902,$20M,-5.13
COTIUSDT,COTI,Speculative,588,0.0113,9786176.85817,6.004,49.702136770710084,-0.00036669396233257677,0.009827200000000003,0.011958299999999993,2.791311690525258,0.44178874325366235,0.3481781376518218,6.4796822479070295,0.03866653098719629,0.0076102777777777774,0.014158611111111115,,0,0,neutre,365,0,0,30,,,17.0,84.0,41.5,78.5,50,70,33.41,34,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.5 vs médiane,,6.48,70,1,,,33474981,33475387,2979560602.8293366,2979596663.294341,4910000000.0,100.0,,,
AWEUSDT,AWE,Mid,227,0.06053,525894.57928,4.434,59.450007544592765,0.00043906285697760297,0.05790040000000001,0.05673705,0.473866937054147,0.24041297935103248,0.10855457227138642,0.5865084260577011,0.12498532905281043,0.0512213888888889,0.06286527777777777,,0,0,neutre,365,0,0,30,,,31.0,82.0,89.5,57.5,50,69,43.89,33,🟢 Surperforme BTC,False,False,,0,,,,69,2,,Volume ×0.6 (épuisement),117173351,120646754,1942420283.0270672,1942420283.0270672,2000000000.0,100.0,,,
SUNUSDT,SUN,Mid,117,0.01824,202830.31225,-0.328,57.89864079526271,2.5600404469333398e-05,0.017918000000000003,0.017847550000000004,0.1375874847335133,0.20226377952755917,0.10137795275590564,0.0815257288964377,0.4164358301549547,0.016788611111111112,0.019524722222222218,macd_bullish_cross|golden_cross,2,0,haussier,365,0,0,30,,,31.0,73.0,95.5,47.0,52.3,68,42.47,32,🟢 Surperforme BTC,False,False,,0,,,,68,2,,Volume ×0.1 (épuisement),350627993,363005252,19222181989.37517,19900730000.0,19900730000.0,96.6,216190866,$216M,0.91
TRXUSDT,TRX,Etabli,8,0.3342,22743824.74388,-0.89,60.998995047555916,0.0007794563267535229,0.327256,0.31877399999999995,0.12339683385541374,0.16054313099041526,0.10995740149094783,0.17219942406903516,0.5404940781542961,0.31880833333333336,0.3564944444444445,doji_4h,0,0,neutre,365,0,0,30,,,45.0,73.0,95.5,78.5,50,67,54.37,31,🟢 Surperforme BTC,False,False,,0,,,,67,2,,Volume ×0.2 (épuisement),31688018135,31688414520,94900958689.90889,94902169332.45639,,100.0,,,
PLUMEUSDT,PLUME,Mid,289,0.01332,14277145.30312,14.041,63.46049160173524,0.00012305138237416542,0.010929600000000001,0.011396799999999999,0.9745636172659865,0.3718459495351926,0.1155378486055777,3.4063051316692663,0.3645497707455081,0.009821944444444444,0.013451944444444445,breakout_30d|rsi_bearish_divergence|uptrend,2,1,haussier,362,0,0,30,,,30.9,84.0,73.0,78.5,19.8,67,42.95,31,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.4 vs médiane,,3.41,67,2,,Divergence RSI baissière,82407454,133304197,6181909938.0,10000000000.0,10000000000.0,61.8,,,
ETHFIUSDT,ETHFI,Mid,106,0.4363,7073597.33676,14.816,59.561064972060876,0.004767827639113799,0.39997200000000005,0.43482799999999977,0.9117639510466201,0.2715736040609138,0.05581999134573775,0.6078188576003459,0.3733033689829362,0.31208333333333327,0.44174722222222224,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,66.0,77.5,78.5,50,67,42.93,31,🟢 Surperforme BTC,False,False,,3,🔥 Trending #5 sur CoinGecko,5,,67,0,,,423497301,434402877,973468000.0,998535999.0,1000000000.0,97.5,3301162700,$3.3B,-0.69
TUTUSDT,TUT,Speculative,634,0.03619,40434126.48531,-36.42,48.22598013367624,-0.0014428443263082898,0.025107199999999996,0.014318250000000001,5.8663096346621755,0.824414217633042,0.8195988880063544,10.363625677603356,0.10980500546751477,0.0097625,0.051977222222222216,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,17.0,100.0,22.0,78.5,28.4,67,32.86,31,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×10.4 vs médiane,,10.36,67,3,,MACD cross baissier,31432274,31432274,832714993.876582,832714993.876582,1000000000.0,100.0,,,
ATUSDT,AT,Speculative,551,0.1556,1908577.10346,-1.83,57.189855587936435,0.0022217784009097427,0.14547400000000002,0.1489154999999999,0.7573625596359326,0.3207430340557275,0.05857487922705306,1.8189565764053621,0.039933780017098276,0.1186388888888889,0.15924166666666673,,0,0,neutre,261,0,0,30,,,14.2,84.0,71.5,68.0,50,67,32.43,31,🟢 Surperforme BTC,False,False,,0,,,,67,0,,,35757808,155468732,230000000.0,1000000000.0,1000000000.0,23.0,,,
