symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
BANKUSDT,BANK,Mid,232,0.2813,96082568.54637,-26.554,64.23015769542249,0.01715973859310651,0.090124,0.051674000000000025,3.5702513444776787,0.4358974358974359,0.25388464577297865,7.638720577584744,0.1759829942888328,0.03267777777777778,0.18175277777777774,,0,0,neutre,258,0,0,30,,,28.1,100.0,46.0,78.5,50,76,50.51,29,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×7.6 vs médiane,,7.64,76,0,,,115680794,115680794,425250000.0,425250000.0,2100000000.0,100.0,,,
VANAUSDT,VANA,Speculative,532,1.195,12967443.76591,2.487,51.31433619326231,-0.0011015665878841112,1.1535399999999998,1.4534050000000005,0.598797691022652,0.39481268011527376,0.3100864553314121,6.350437837814426,0.4221378062498971,1.080833333333333,1.5954722222222224,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,17.0,84.0,79.0,78.5,30.6,72,43.5,25,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.3 vs médiane,,6.35,72,3,,MACD cross baissier,36992496,144126608,30800000.0,120000000.0,120000000.0,25.7,,,
DIAUSDT,DIA,Speculative,959,0.1219,6326704.01201,-39.353,58.65294959595413,0.0038490215570606166,0.111426,0.17619800000000005,1.096181803903383,0.5416281221091582,0.43293246993524515,11.27957199008443,0.5712697740236158,0.10146388888888888,0.20091111111111112,,0,0,neutre,365,0,0,30,,,17.0,84.0,49.0,78.5,50,72,42.86,25,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×11.3 vs médiane,,11.28,72,0,,,14345451,20235950,119676104.0,168817248.0,200000000.0,70.9,,,
VANRYUSDT,VANRY,Speculative,,0.004991,4675943.638739,26.772,52.0920242870889,-0.00014161957002018595,0.004352580000000002,0.005419950000000003,2.402218523967616,0.5363522406769038,0.33003079394831975,12.684735502510835,0.25303149325862445,0.0031535000000000005,0.006388666666666667,,0,0,neutre,365,0,0,30,,,17.0,84.0,32.5,68.0,50,69,39.5,22,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×12.7 vs médiane,,12.68,69,1,,,,,,,,,,,
QIUSDT,QI,Speculative,,0.00118,1225314.761727,-2.56,49.3912454908391,1.4991711083173312e-05,0.0012121999999999999,0.0017619500000000004,1.4767644336111365,0.461025641025641,0.39641025641025635,6.632831240519757,0.4204975905440017,0.0011134166666666662,0.0018724999999999996,,0,0,neutre,365,0,0,30,,,17.0,64.0,58.0,68.0,50,67,38.63,20,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.6 vs médiane,,6.63,67,0,,,,,,,,,144994977,$145M,-4.73
KAITOUSDT,KAITO,Mid,130,1.1798,15386011.68054,1.488,70.08612336041658,0.02769774202784664,0.6689039999999998,0.48001999999999995,1.396067739230925,0.21361058601134222,0.08480757293606453,1.9396243205634418,0.24502656064247372,0.43695555555555565,0.9237249999999998,uptrend,1,0,haussier,365,0,0,30,,,31.0,91.0,73.0,78.5,50,66,52.61,19,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,281541895,1166341567,241388889.0,1000000000.0,1000000000.0,24.1,,,
EULUSDT,EUL,Speculative,544,1.492,9929694.71223,-19.395,57.07270517477572,0.0841795802599609,1.0687000000000004,1.2110150000000006,2.5611414074852785,0.45629820051413883,0.35019624945486266,6.537277182760755,0.35465127639036037,0.9206666666666666,1.5566388888888891,downtrend,0,1,baissier,289,0,0,30,,,14.9,84.0,47.5,78.5,26.9,66,40.28,19,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.5 vs médiane,,6.54,66,0,,,40770869,40770869,27182818.28459,27182818.28459,27182818.0,100.0,334609523,$335M,7.98
ESPUSDT,ESP,Mid,448,0.07213,8005885.35221,-19.273,49.217163188133846,0.0009321055243689817,0.0691398,,1.8743927932830753,0.3443666454487588,0.3443666454487588,4.141525624901158,0.29839731599479163,0.06116333333333333,0.07832055555555555,,0,0,neutre,167,0,0,30,,,25.6,72.0,41.5,78.5,50,65,45.55,18,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.1 vs médiane,,4.14,65,0,,,46409077,259677322,644341641.424393,3601379682.0,,17.9,,,
APEUSDT,APE,Mid,188,0.1545,3245039.781697,0.325,57.61961936438964,-9.929118234634445e-05,0.141778,0.13343650000000004,0.7675449037887938,0.3483835005574136,0.1360089186176143,0.5448291579247406,0.1953769523027478,0.12591666666666662,0.1643583333333333,uptrend,1,0,haussier,365,0,0,30,,,31.0,82.0,67.0,68.0,50,65,48.8,18,🟢 Surperforme BTC,False,False,,0,,,,65,3,,Volume ×0.5 (épuisement),155571940,155571940,1000000000.0,1000000000.0,1000000000.0,100.0,,,
GPSUSDT,GPS,Mid,482,0.00932,268571.485108,1.194,51.1883810224194,-4.40416668633908e-05,0.0090754,0.008499999999999997,0.9788145203011918,0.23638470451911936,0.13996316758747704,0.13100248096571257,0.18789413378774336,0.006895277777777776,0.009860833333333336,,0,0,neutre,365,0,0,30,,,31.0,73.0,79.0,47.0,50,65,43.68,18,🟢 Surperforme BTC,False,False,,0,,,,65,3,,Volume ×0.1 (épuisement),93227673,93227673,10000000000.0,10000000000.0,10000000000.0,100.0,26044573,$26M,-1.71
