symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
GNOUSDT,GNO,Mid,120,114.45,2468301.16725,9.847,68.86778464937183,0.9922586806307099,107.64419999999998,116.67130000000002,0.37264575403021044,0.2337761231914713,0.025467467636855833,6.7364918456900424,0.6638827391877518,98.98527777777778,119.79527777777776,macd_bullish_cross|squeeze_breakout|doji_4h,2,0,haussier,365,0,0,30,,,31.0,75.0,100.0,68.0,50,74,44.52,20,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.7 vs médiane,,6.74,74,2,,Près du plus haut 90j (résistance),303675174,345139157,2639589.0,3000000.0,3000000.0,88.0,,,
ACEUSDT,ACE,Speculative,701,0.2266,55844618.04488,15.908,64.52936952492348,0.010461530936288755,0.09673800000000002,0.11914199999999997,4.352855525106994,0.4710059171597633,0.10808678500986196,9.452975509513164,0.09418755677413115,0.06894166666666668,0.1547138888888889,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,17.0,84.0,46.0,78.5,50,71,33.68,17,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×9.4 vs médiane,,9.45,71,0,,,23952130,32564456,107613807.0,146307870.0,147000000.0,73.6,,,
GPSUSDT,GPS,Mid,304,0.01236,23111530.628584,-27.804,54.75734835243471,0.0005951264637659402,0.009983800000000001,0.008925799999999998,2.1663184642776274,0.33008658008658004,0.33008658008658004,13.53826669187564,0.23505591864640618,0.006937499999999998,0.011211666666666667,downtrend,0,1,baissier,365,0,0,30,,,31.0,100.0,41.5,78.5,26.6,70,43.44,16,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×13.5 vs médiane,,13.54,70,0,,,72052502,123434404,5837311111.239091,10000000000.0,10000000000.0,58.4,27291105,$27M,-4.41
ALPINEUSDT,ALPINE,Speculative,,0.337,8700137.69432,9.061,54.887903681403536,0.0028988431737669807,0.3183,0.38967499999999966,0.8803063842375438,0.2962085308056872,0.19905213270142172,6.708409725132953,0.443748944124065,0.3049722222222221,0.40116666666666656,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,17.0,84.0,73.0,78.5,26.6,70,33.89,16,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.7 vs médiane,,6.71,70,0,,,,,,,,,,,
ACMUSDT,ACM,Speculative,,0.288,2920509.3802,12.062,73.31839073502655,0.003850931445585436,0.27904,0.37034499999999987,0.5039654759532676,0.3458646616541354,0.22305764411027573,3.0693348866482397,0.5084548345776242,0.2663333333333334,0.3631666666666667,squeeze_breakout,1,0,haussier,365,0,0,30,,,17.0,75.0,83.5,68.0,50,70,34.01,16,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.1 vs médiane,,3.07,70,2,,RSI 73 (surachat),,,,,,,,,
PLUMEUSDT,PLUME,Mid,285,0.01231,18355781.92179,-1.362,54.40257746061601,6.282260343608412e-06,0.011188200000000002,0.01135385,0.954789145035545,0.3718459495351926,0.18525896414342635,5.609460526598197,0.3591295226669543,0.009821944444444444,0.01351333333333333,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,31.0,84.0,73.0,78.5,23.4,69,43.22,15,🟢 Surperforme BTC,False,False,,3,🔥 Trending #9 sur CoinGecko|⚡ Volume ×5.6 vs médiane,9,5.61,69,2,,Double sommet,75788870,122597822,6181909938.0,10000000000.0,10000000000.0,61.8,,,
TUTUSDT,TUT,Speculative,550,0.04119,19011339.40441,-6.045,49.52764716902479,-0.0048408849048002175,0.02784919999999999,0.014933200000000002,6.012475951341565,0.852263701350278,0.7956215250198572,2.3218317332762863,0.13338356664045967,0.0097625,0.058518333333333325,uptrend,1,0,haussier,365,0,0,30,,,17.0,100.0,22.0,78.5,50,68,34.16,14,🟢 Surperforme BTC,False,False,,0,,,,68,1,,,34209002,34209002,832155774.0479435,832155774.0479435,1000000000.0,100.0,,,
MORPHOUSDT,MORPHO,Etabli,54,2.046,2084613.5509,-3.672,55.8868664105527,0.01762415688881246,1.9945399999999998,1.8297399999999997,0.5320732327005552,0.2668151447661471,0.09151488227454463,0.264929226775729,0.37862408340819254,1.7608055555555555,2.1731388888888903,double_bottom_90d,1,0,haussier,321,0,0,30,,,43.8,73.0,88.0,68.0,50,66,52.26,12,🟢 Surperforme BTC,False,False,,0,,,,66,2,,Volume ×0.3 (épuisement),1339357150,2039450879,656724397.6529008,1000000000.0,1000000000.0,65.7,8135335867,$8.1B,3.17
AWEUSDT,AWE,Mid,223,0.05867,126422.0748,-1.395,49.610085392886006,3.974815662428964e-05,0.058272000000000004,0.056939250000000025,0.4555520115106597,0.24041297935103248,0.13554572271386425,0.2467561764056965,0.09510554823672192,0.0515427777777778,0.06342472222222223,,0,0,neutre,365,0,0,30,,,31.0,73.0,89.5,47.0,50,66,41.97,12,🟢 Surperforme BTC,False,False,,0,,,,66,2,,Volume ×0.2 (épuisement),113769989,117142505,1942420283.0270672,1942420283.0270672,2000000000.0,100.0,,,
EULUSDT,EUL,Speculative,598,1.273,1597197.07964,9.931,51.76578493466925,-0.012625613371772332,1.1992399999999999,1.1207399999999996,2.666676416352222,0.5154819014391627,0.44744875708678594,1.663414816973262,0.3203794387996774,0.9206666666666666,1.5465277777777784,,0,0,neutre,311,0,0,30,,,15.5,100.0,38.5,68.0,50,66,33.3,12,🟢 Surperforme BTC,False,False,,0,,,,66,1,,,30184059,34165648,24014992.63484756,27182818.28459,27182818.0,88.3,342539913,$343M,-6.32
